jointmoment_id,session_trial,time,elbow_moment_x,elbow_moment_y,elbow_moment_z,shoulder_thorax_moment_x,shoulder_thorax_moment_y,shoulder_thorax_moment_z,shoulder_upper_arm_moment_x,shoulder_upper_arm_moment_y,shoulder_upper_arm_moment_z,wrist_moment_x,wrist_moment_y,wrist_moment_z,glove_elbow_moment_x,glove_elbow_moment_y,glove_elbow_moment_z,glove_shoulder_glove_upper_arm_moment_x,glove_shoulder_glove_upper_arm_moment_y,glove_shoulder_glove_upper_arm_moment_z,glove_shoulder_thorax_moment_x,glove_shoulder_thorax_moment_y,glove_shoulder_thorax_moment_z,glove_wrist_moment_x,glove_wrist_moment_y,glove_wrist_moment_z,trials_id,session,trial,pitch_type,session_type,handedness,extracted_datetime,time_offset,ongoing_datetime,duration_from_start,extracted_month,extracted_day,extracted_hour,extracted_minute,extracted_second,extracted_weekday,extracted_week
2482887,498_3,0.5917,8.37,6.72,-0.82,3.8,2.75,7.9,6.92,-0.09,6.11,1.64,1.46,0.0,14.69,-11.03,-3.78,23.96,-1.87,4.36,15.68,-14.47,11.74,-0.82,7.02,0.23,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.5917,2024-02-05 10:39:13.591700,0 days 00:00:00.591700,2,5,10,39,13,0,6
2482888,498_3,0.5944,7.92,7.53,-0.92,2.68,2.62,8.71,6.54,-1.16,6.84,1.74,1.24,-0.03,15.16,-2.38,-3.09,17.9,0.15,-2.8,14.95,-9.38,3.6,1.89,6.22,0.13,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.5944,2024-02-05 10:39:13.594400,0 days 00:00:00.594400,2,5,10,39,13,0,6
2482889,498_3,0.5972,7.16,7.95,-0.95,1.91,2.52,9.1,6.17,-1.8,7.22,1.8,0.98,-0.04,14.59,5.36,-2.21,13.0,1.64,-9.95,15.24,-4.58,-3.81,4.28,5.18,0.02,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.5972,2024-02-05 10:39:13.597200,0 days 00:00:00.597200,2,5,10,39,13,0,6
2482890,498_3,0.6,6.22,7.94,-0.9,1.64,2.45,9.08,5.95,-1.93,7.22,1.81,0.7,-0.05,12.98,11.48,-1.19,9.35,2.42,-16.3,16.16,-0.34,-9.81,6.08,3.95,-0.07,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6,2024-02-05 10:39:13.600000,0 days 00:00:00.600000,2,5,10,39,13,0,6
2482891,498_3,0.6028,5.21,7.38,-0.77,2.02,2.37,8.62,5.98,-1.5,6.74,1.73,0.43,-0.04,10.54,15.58,-0.15,6.89,2.49,-21.23,17.3,3.13,-13.99,7.16,2.65,-0.14,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6028,2024-02-05 10:39:13.602800,0 days 00:00:00.602800,2,5,10,39,13,0,6
2482892,498_3,0.6056,4.27,6.15,-0.57,3.13,2.2,7.64,6.31,-0.5,5.65,1.5,0.21,-0.03,7.65,17.58,0.82,5.52,1.93,-24.42,18.37,5.67,-16.23,7.5,1.4,-0.19,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6056,2024-02-05 10:39:13.605600,0 days 00:00:00.605600,2,5,10,39,13,0,6
2482893,498_3,0.6083,3.5,4.09,-0.32,5.01,1.84,6.07,6.93,1.08,3.82,1.08,0.07,-0.01,4.74,17.7,1.62,5.08,0.95,-25.84,19.18,7.24,-16.7,7.19,0.32,-0.23,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6083,2024-02-05 10:39:13.608300,0 days 00:00:00.608300,2,5,10,39,13,0,6
2482894,498_3,0.6111,2.95,1.14,-0.05,7.63,1.25,3.82,7.79,3.21,1.16,0.45,0.03,0.01,2.23,16.34,2.17,5.42,-0.23,-25.69,19.67,7.84,-15.72,6.37,-0.49,-0.24,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6111,2024-02-05 10:39:13.611100,0 days 00:00:00.611100,2,5,10,39,13,0,6
2482895,498_3,0.6139,2.65,-2.65,0.21,10.85,0.41,0.92,8.8,5.79,-2.29,-0.36,0.09,0.03,0.39,14.02,2.44,6.35,-1.36,-24.3,19.85,7.54,-13.76,5.23,-0.97,-0.24,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6139,2024-02-05 10:39:13.613900,0 days 00:00:00.613900,2,5,10,39,13,0,6
2482896,498_3,0.6167,2.6,-7.07,0.42,14.43,-0.62,-2.53,9.81,8.69,-6.35,-1.29,0.25,0.04,-0.65,11.24,2.43,7.65,-2.23,-22.05,19.71,6.49,-11.26,3.93,-1.14,-0.22,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6167,2024-02-05 10:39:13.616700,0 days 00:00:00.616700,2,5,10,39,13,0,6
2482897,498_3,0.6194,2.77,-11.75,0.54,18.04,-1.74,-6.3,10.67,11.68,-10.69,-2.24,0.51,0.04,-0.94,8.4,2.18,9.08,-2.68,-19.23,19.2,4.84,-8.61,2.65,-1.04,-0.19,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6194,2024-02-05 10:39:13.619400,0 days 00:00:00.619400,2,5,10,39,13,0,6
2482898,498_3,0.6222,3.11,-16.19,0.56,21.26,-2.78,-10.04,11.24,14.48,-14.86,-3.11,0.82,0.03,-0.68,5.81,1.78,10.33,-2.63,-16.09,18.25,2.79,-6.12,1.5,-0.78,-0.16,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6222,2024-02-05 10:39:13.622200,0 days 00:00:00.622200,2,5,10,39,13,0,6
2482899,498_3,0.625,3.59,-19.85,0.45,23.7,-3.59,-13.34,11.39,16.81,-18.35,-3.76,1.15,0.0,-0.13,3.69,1.29,11.14,-2.05,-12.83,16.74,0.58,-4.01,0.61,-0.45,-0.13,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.625,2024-02-05 10:39:13.625000,0 days 00:00:00.625000,2,5,10,39,13,0,6
2482900,498_3,0.6278,4.16,-22.24,0.23,25.04,-4.0,-15.83,11.07,18.43,-20.7,-4.1,1.47,-0.04,0.46,2.23,0.81,11.3,-0.97,-9.64,14.63,-1.59,-2.47,0.07,-0.18,-0.09,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6278,2024-02-05 10:39:13.627800,0 days 00:00:00.627800,2,5,10,39,13,0,6
2482901,498_3,0.6305,4.77,-23.03,-0.08,25.11,-3.91,-17.2,10.31,19.17,-21.58,-4.09,1.73,-0.08,0.9,1.56,0.37,10.7,0.54,-6.76,12.02,-3.51,-1.66,-0.06,-0.02,-0.06,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6305,2024-02-05 10:39:13.630500,0 days 00:00:00.630500,2,5,10,39,13,0,6
2482902,498_3,0.6333,5.38,-22.1,-0.42,23.93,-3.26,-17.3,9.17,19.02,-20.87,-3.72,1.9,-0.13,1.12,1.82,0.02,9.39,2.36,-4.48,9.12,-5.01,-1.69,0.28,0.0,-0.02,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6333,2024-02-05 10:39:13.633300,0 days 00:00:00.633300,2,5,10,39,13,0,6
2482903,498_3,0.6361,5.93,-19.57,-0.75,21.69,-2.08,-16.18,7.79,18.08,-18.66,-3.04,1.96,-0.16,1.18,3.07,-0.24,7.56,4.37,-3.13,6.31,-5.96,-2.64,1.09,-0.09,0.02,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6361,2024-02-05 10:39:13.636100,0 days 00:00:00.636100,2,5,10,39,13,0,6
2482904,498_3,0.6389,6.38,-15.79,-1.02,18.69,-0.46,-14.04,6.32,16.55,-15.24,-2.15,1.91,-0.18,1.19,5.29,-0.43,5.47,6.38,-2.92,3.99,-6.31,-4.47,2.29,-0.25,0.05,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6389,2024-02-05 10:39:13.638900,0 days 00:00:00.638900,2,5,10,39,13,0,6
2482905,498_3,0.6417,6.67,-11.2,-1.19,15.28,1.43,-11.17,4.88,14.65,-11.02,-1.14,1.75,-0.18,1.32,8.27,-0.57,3.48,8.21,-3.92,2.5,-6.08,-7.0,3.75,-0.4,0.08,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6417,2024-02-05 10:39:13.641700,0 days 00:00:00.641700,2,5,10,39,13,0,6
2482906,498_3,0.6444,6.76,-6.34,-1.24,11.75,3.37,-7.94,3.55,12.57,-6.48,-0.16,1.51,-0.17,1.71,11.61,-0.68,1.85,9.65,-5.94,2.0,-5.38,-9.89,5.24,-0.47,0.11,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6444,2024-02-05 10:39:13.644400,0 days 00:00:00.644400,2,5,10,39,13,0,6
2482907,498_3,0.6472,6.62,-1.68,-1.14,8.31,5.13,-4.68,2.34,10.4,-2.07,0.69,1.2,-0.13,2.41,14.73,-0.76,0.79,10.51,-8.52,2.46,-4.37,-12.61,6.53,-0.42,0.12,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6472,2024-02-05 10:39:13.647200,0 days 00:00:00.647200,2,5,10,39,13,0,6
2482908,498_3,0.65,6.25,2.36,-0.91,5.12,6.5,-1.68,1.26,8.22,1.83,1.33,0.86,-0.08,3.4,16.95,-0.79,0.39,10.64,-10.99,3.58,-3.26,-14.59,7.33,-0.25,0.12,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.65,2024-02-05 10:39:13.650000,0 days 00:00:00.650000,2,5,10,39,13,0,6
2482909,498_3,0.6528,5.65,5.51,-0.56,2.25,7.32,0.85,0.3,6.06,4.94,1.7,0.49,-0.02,4.6,17.65,-0.76,0.61,9.95,-12.64,4.98,-2.26,-15.26,7.45,0.05,0.11,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6528,2024-02-05 10:39:13.652800,0 days 00:00:00.652800,2,5,10,39,13,0,6
2482910,498_3,0.6556,4.83,7.6,-0.14,-0.18,7.51,2.79,-0.51,3.98,7.11,1.81,0.14,0.04,5.86,16.37,-0.64,1.34,8.41,-12.89,6.2,-1.53,-14.23,6.76,0.42,0.09,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6556,2024-02-05 10:39:13.655600,0 days 00:00:00.655600,2,5,10,39,13,0,6
2482911,498_3,0.6583,3.84,8.59,0.3,-2.0,7.1,4.11,-1.08,2.11,8.25,1.69,-0.2,0.1,7.03,13.0,-0.42,2.39,6.1,-11.44,6.94,-1.14,-11.4,5.27,0.81,0.05,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6583,2024-02-05 10:39:13.658300,0 days 00:00:00.658300,2,5,10,39,13,0,6
2482912,498_3,0.6611,2.7,8.53,0.72,-3.0,6.2,4.81,-1.24,0.64,8.4,1.4,-0.5,0.15,7.97,7.81,-0.09,3.57,3.19,-8.38,7.01,-1.03,-7.0,3.13,1.18,0.0,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6611,2024-02-05 10:39:13.661100,0 days 00:00:00.661100,2,5,10,39,13,0,6
2482913,498_3,0.6639,1.5,7.58,1.04,-2.96,5.01,4.98,-0.83,-0.23,7.66,1.05,-0.75,0.19,8.6,1.42,0.32,4.67,-0.09,-4.18,6.47,-1.1,-1.58,0.58,1.48,-0.05,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6639,2024-02-05 10:39:13.663900,0 days 00:00:00.663900,2,5,10,39,13,0,6
2482914,498_3,0.6667,0.28,5.91,1.23,-1.74,3.71,4.7,0.26,-0.29,6.17,0.71,-0.94,0.2,8.84,-5.35,0.79,5.56,-3.44,0.51,5.47,-1.16,4.17,-2.09,1.68,-0.1,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6667,2024-02-05 10:39:13.666700,0 days 00:00:00.666700,2,5,10,39,13,0,6
2482915,498_3,0.6694,-0.86,3.73,1.23,0.69,2.5,4.06,2.05,0.52,4.13,0.45,-1.06,0.19,8.67,-11.67,1.25,6.16,-6.59,4.96,4.3,-1.08,9.53,-4.57,1.78,-0.15,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6694,2024-02-05 10:39:13.669400,0 days 00:00:00.669400,2,5,10,39,13,0,6
2482916,498_3,0.6722,-1.85,1.25,1.06,4.12,1.5,3.11,4.39,2.18,1.71,0.32,-1.1,0.15,8.07,-16.9,1.66,6.48,-9.27,8.63,3.19,-0.83,13.96,-6.66,1.76,-0.18,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6722,2024-02-05 10:39:13.672200,0 days 00:00:00.672200,2,5,10,39,13,0,6
2482917,498_3,0.675,-2.6,-1.39,0.71,8.18,0.76,1.85,6.95,4.5,-0.94,0.29,-1.04,0.09,7.06,-20.71,1.98,6.63,-11.32,11.26,2.34,-0.47,17.19,-8.23,1.62,-0.2,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.675,2024-02-05 10:39:13.675000,0 days 00:00:00.675000,2,5,10,39,13,0,6
2482918,498_3,0.6778,-3.07,-4.08,0.24,12.3,0.26,0.23,9.29,7.19,-3.69,0.31,-0.89,0.01,5.67,-23.09,2.16,6.75,-12.65,12.88,1.83,-0.18,19.23,-9.26,1.36,-0.19,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6778,2024-02-05 10:39:13.677800,0 days 00:00:00.677800,2,5,10,39,13,0,6
2482919,498_3,0.6806,-3.24,-6.74,-0.28,15.87,-0.06,-1.82,10.9,9.86,-6.42,0.3,-0.65,-0.07,3.96,-24.27,2.19,6.99,-13.21,13.75,1.63,-0.17,20.27,-9.79,0.99,-0.17,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6806,2024-02-05 10:39:13.680600,0 days 00:00:00.680600,2,5,10,39,13,0,6
2482920,498_3,0.6833,-3.11,-9.3,-0.79,18.28,-0.29,-4.32,11.31,12.14,-9.02,0.19,-0.35,-0.15,2.05,-24.55,2.08,7.46,-13.03,14.2,1.62,-0.66,20.62,-9.89,0.53,-0.13,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6833,2024-02-05 10:39:13.683300,0 days 00:00:00.683300,2,5,10,39,13,0,6
2482921,498_3,0.6861,-2.72,-11.6,-1.2,19.02,-0.48,-7.18,10.22,13.68,-11.31,-0.06,-0.01,-0.21,0.07,-24.19,1.84,8.17,-12.14,14.5,1.7,-1.73,20.47,-9.61,0.01,-0.07,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6861,2024-02-05 10:39:13.686100,0 days 00:00:00.686100,2,5,10,39,13,0,6
2482922,498_3,0.6889,-2.1,-13.43,-1.45,17.84,-0.67,-10.17,7.55,14.21,-13.08,-0.46,0.34,-0.25,-1.78,-23.24,1.48,9.02,-10.58,14.71,1.74,-3.36,19.88,-8.97,-0.54,-0.01,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6889,2024-02-05 10:39:13.688900,0 days 00:00:00.688900,2,5,10,39,13,0,6
2482923,498_3,0.6917,-1.3,-14.52,-1.52,14.74,-0.83,-12.94,3.53,13.6,-14.06,-0.93,0.64,-0.26,-3.29,-21.56,1.02,9.85,-8.41,14.68,1.74,-5.37,18.71,-7.93,-1.09,0.05,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6917,2024-02-05 10:39:13.691700,0 days 00:00:00.691700,2,5,10,39,13,0,6
2482924,498_3,0.6944,-0.37,-14.62,-1.39,10.03,-0.92,-15.05,-1.37,11.86,-14.03,-1.39,0.88,-0.24,-4.26,-18.8,0.47,10.43,-5.68,13.99,1.73,-7.42,16.64,-6.41,-1.6,0.1,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6944,2024-02-05 10:39:13.694400,0 days 00:00:00.694400,2,5,10,39,13,0,6
2482925,498_3,0.6972,0.65,-13.57,-1.1,4.26,-0.89,-16.11,-6.48,9.2,-12.86,-1.72,1.03,-0.2,-4.54,-14.59,-0.15,10.54,-2.5,12.19,1.83,-9.12,13.33,-4.35,-2.03,0.14,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.6972,2024-02-05 10:39:13.697200,0 days 00:00:00.697200,2,5,10,39,13,0,6
2482926,498_3,0.7,1.69,-11.37,-0.71,-1.8,-0.67,-15.88,-11.09,5.93,-10.61,-1.86,1.08,-0.13,-4.02,-8.67,-0.85,9.98,0.98,8.86,2.17,-10.09,8.55,-1.75,-2.37,0.17,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7,2024-02-05 10:39:13.700000,0 days 00:00:00.700000,2,5,10,39,13,0,6
2482927,498_3,0.7028,2.66,-8.26,-0.27,-7.3,-0.26,-14.34,-14.53,2.54,-7.51,-1.76,1.05,-0.05,-2.75,-1.06,-1.58,8.64,4.52,3.84,2.81,-10.03,2.27,1.3,-2.58,0.18,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7028,2024-02-05 10:39:13.702800,0 days 00:00:00.702800,2,5,10,39,13,0,6
2482928,498_3,0.7056,3.49,-4.65,0.14,-11.46,0.35,-11.7,-16.3,-0.47,-3.99,-1.45,0.94,0.03,-0.87,7.82,-2.31,6.5,7.86,-2.66,3.72,-8.79,-5.17,4.58,-2.65,0.19,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7056,2024-02-05 10:39:13.705600,0 days 00:00:00.705600,2,5,10,39,13,0,6
2482929,498_3,0.7083,4.09,-1.1,0.47,-13.64,1.11,-8.39,-16.16,-2.61,-0.57,-0.99,0.8,0.1,1.36,17.16,-2.95,3.68,10.67,-10.04,4.75,-6.45,-13.1,7.75,-2.59,0.18,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7083,2024-02-05 10:39:13.708300,0 days 00:00:00.708300,2,5,10,39,13,0,6
2482930,498_3,0.7111,4.42,1.86,0.69,-13.5,1.98,-4.95,-14.12,-3.51,2.24,-0.48,0.65,0.14,3.58,25.82,-3.41,0.45,12.64,-17.35,5.68,-3.27,-20.56,10.43,-2.4,0.17,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7111,2024-02-05 10:39:13.711100,0 days 00:00:00.711100,2,5,10,39,13,0,6
2482931,498_3,0.7139,4.48,3.78,0.79,-11.03,2.88,-1.91,-10.49,-3.0,4.02,-0.02,0.51,0.17,5.48,32.57,-3.61,-2.83,13.49,-23.53,6.32,0.31,-26.5,12.21,-2.09,0.16,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7139,2024-02-05 10:39:13.713900,0 days 00:00:00.713900,2,5,10,39,13,0,6
2482932,498_3,0.7167,4.3,4.4,0.77,-6.58,3.75,0.31,-5.76,-1.12,4.55,0.31,0.4,0.17,6.78,36.26,-3.46,-5.62,13.03,-27.59,6.59,3.77,-29.94,12.8,-1.7,0.13,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7167,2024-02-05 10:39:13.716700,0 days 00:00:00.716700,2,5,10,39,13,0,6
2482933,498_3,0.7194,3.92,3.68,0.67,-0.8,4.49,1.46,-0.59,1.84,3.83,0.46,0.34,0.16,7.37,36.09,-2.91,-7.39,11.15,-28.88,6.59,6.61,-30.19,12.02,-1.27,0.1,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7194,2024-02-05 10:39:13.719400,0 days 00:00:00.719400,2,5,10,39,13,0,6
2482934,498_3,0.7222,3.43,1.83,0.53,5.48,5.03,1.49,4.37,5.41,2.03,0.41,0.3,0.13,7.29,31.79,-1.99,-7.62,7.88,-27.17,6.58,8.43,-26.98,9.88,-0.82,0.06,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7222,2024-02-05 10:39:13.722200,0 days 00:00:00.722200,2,5,10,39,13,0,6
2482935,498_3,0.725,2.88,-0.8,0.39,11.38,5.28,0.54,8.49,9.01,-0.48,0.18,0.28,0.09,6.68,23.66,-0.74,-5.99,3.41,-22.72,6.92,9.04,-20.52,6.6,-0.41,0.02,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.725,2024-02-05 10:39:13.725000,0 days 00:00:00.725000,2,5,10,39,13,0,6
2482936,498_3,0.7278,2.35,-3.76,0.28,16.07,5.19,-1.08,11.32,12.05,-3.25,-0.19,0.25,0.06,5.71,12.52,0.7,-2.44,-1.96,-16.2,7.9,8.42,-11.48,2.51,-0.09,-0.03,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7278,2024-02-05 10:39:13.727800,0 days 00:00:00.727800,2,5,10,39,13,0,6
2482937,498_3,0.7306,1.89,-6.53,0.24,18.95,4.73,-3.0,12.6,14.05,-5.83,-0.62,0.21,0.04,4.52,-0.39,2.18,2.71,-7.76,-8.46,9.59,6.76,-0.85,-1.94,0.11,-0.07,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7306,2024-02-05 10:39:13.730600,0 days 00:00:00.730600,2,5,10,39,13,0,6
2482938,498_3,0.7333,1.54,-8.68,0.26,19.7,3.93,-4.81,12.28,14.68,-7.81,-1.05,0.14,0.03,3.14,-13.62,3.52,8.79,-13.4,-0.4,11.79,4.37,10.17,-6.26,0.13,-0.11,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7333,2024-02-05 10:39:13.733300,0 days 00:00:00.733300,2,5,10,39,13,0,6
2482939,498_3,0.7361,1.35,-9.89,0.35,18.3,2.87,-6.15,10.57,13.86,-8.88,-1.39,0.06,0.03,1.54,-25.69,4.54,14.87,-18.26,7.18,13.98,1.64,20.37,-10.0,-0.06,-0.13,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7361,2024-02-05 10:39:13.736100,0 days 00:00:00.736100,2,5,10,39,13,0,6
2482940,498_3,0.7389,1.32,-9.95,0.47,15.06,1.69,-6.77,7.78,11.72,-8.9,-1.57,-0.02,0.04,-0.32,-35.33,5.11,19.9,-21.7,13.71,15.45,-1.09,28.66,-12.77,-0.45,-0.14,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7389,2024-02-05 10:39:13.738900,0 days 00:00:00.738900,2,5,10,39,13,0,6
2482941,498_3,0.7417,1.46,-8.86,0.59,10.46,0.54,-6.59,4.38,8.6,-7.86,-1.55,-0.08,0.05,-2.44,-41.61,5.14,22.89,-23.23,18.88,15.45,-3.47,34.26,-14.31,-1.01,-0.12,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7417,2024-02-05 10:39:13.741700,0 days 00:00:00.741700,2,5,10,39,13,0,6
2482942,498_3,0.7444,1.75,-6.76,0.66,5.16,-0.43,-5.62,0.79,4.94,-5.91,-1.32,-0.11,0.07,-4.71,-44.0,4.63,23.14,-22.53,22.57,13.39,-5.3,36.69,-14.5,-1.67,-0.09,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7444,2024-02-05 10:39:13.744400,0 days 00:00:00.744400,2,5,10,39,13,0,6
2482943,498_3,0.7472,2.17,-3.89,0.65,-0.25,-1.08,-4.04,-2.57,1.2,-3.3,-0.88,-0.09,0.09,-6.94,-42.52,3.63,20.35,-19.6,24.83,9.02,-6.44,35.93,-13.4,-2.35,-0.04,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7472,2024-02-05 10:39:13.747200,0 days 00:00:00.747200,2,5,10,39,13,0,6
2482944,498_3,0.75,2.67,-0.55,0.52,-5.24,-1.36,-2.05,-5.46,-2.21,-0.32,-0.29,-0.03,0.08,-8.83,-37.6,2.26,14.77,-14.74,25.79,2.54,-6.85,32.3,-11.22,-2.95,0.02,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.75,2024-02-05 10:39:13.750000,0 days 00:00:00.750000,2,5,10,39,13,0,6
2482945,498_3,0.7528,3.22,2.94,0.26,-9.52,-1.27,0.08,-7.76,-5.04,2.75,0.39,0.09,0.07,-10.07,-30.12,0.69,7.13,-8.56,25.62,-5.35,-6.61,26.49,-8.29,-3.39,0.09,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7528,2024-02-05 10:39:13.752800,0 days 00:00:00.752800,2,5,10,39,13,0,6
2482946,498_3,0.7555,3.76,6.33,-0.11,-12.97,-0.87,2.12,-9.51,-7.17,5.66,1.09,0.23,0.03,-10.41,-21.2,-0.91,-1.4,-1.89,24.46,-13.57,-5.84,19.39,-5.06,-3.6,0.16,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7555,2024-02-05 10:39:13.755500,0 days 00:00:00.755500,2,5,10,39,13,0,6
2482947,498_3,0.7583,4.26,9.38,-0.58,-15.66,-0.26,3.86,-10.87,-8.62,8.23,1.73,0.38,-0.03,-9.71,-12.06,-2.37,-9.49,4.34,22.46,-20.83,-4.73,12.02,-1.99,-3.56,0.23,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7583,2024-02-05 10:39:13.758300,0 days 00:00:00.758300,2,5,10,39,13,0,6
2482948,498_3,0.7611,4.66,11.93,-1.08,-17.76,0.46,5.14,-12.03,-9.48,10.33,2.27,0.51,-0.1,-7.94,-3.85,-3.54,-15.83,9.29,19.73,-25.9,-3.47,5.28,0.48,-3.26,0.28,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7611,2024-02-05 10:39:13.761100,0 days 00:00:00.761100,2,5,10,39,13,0,6
2482949,498_3,0.7639,4.93,13.86,-1.55,-19.42,1.2,5.87,-13.16,-9.87,11.88,2.65,0.62,-0.17,-5.23,2.61,-4.3,-19.42,12.33,16.34,-27.85,-2.24,-0.11,2.06,-2.71,0.31,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7639,2024-02-05 10:39:13.763900,0 days 00:00:00.763900,2,5,10,39,13,0,6
2482950,498_3,0.7667,5.04,15.09,-1.92,-20.7,1.88,6.0,-14.28,-9.84,12.84,2.86,0.67,-0.23,-1.81,6.87,-4.62,-19.71,13.16,12.37,-26.21,-1.17,-3.8,2.61,-1.95,0.32,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7667,2024-02-05 10:39:13.766700,0 days 00:00:00.766700,2,5,10,39,13,0,6
2482951,498_3,0.7694,4.98,15.54,-2.12,-21.49,2.48,5.58,-15.3,-9.43,13.16,2.9,0.67,-0.27,2.02,8.94,-4.49,-16.76,11.88,7.88,-21.07,-0.35,-5.81,2.2,-1.0,0.3,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7694,2024-02-05 10:39:13.769400,0 days 00:00:00.769400,2,5,10,39,13,0,6
2482952,498_3,0.7722,4.77,15.15,-2.13,-21.56,3.0,4.69,-15.96,-8.59,12.82,2.78,0.62,-0.28,5.89,9.25,-3.95,-11.13,8.94,3.0,-13.11,0.19,-6.45,1.09,0.08,0.26,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7722,2024-02-05 10:39:13.772200,0 days 00:00:00.772200,2,5,10,39,13,0,6
2482953,498_3,0.775,4.44,13.92,-1.93,-20.6,3.42,3.47,-15.92,-7.27,11.8,2.53,0.51,-0.25,9.38,8.44,-3.09,-3.82,5.09,-2.08,-3.47,0.43,-6.24,-0.34,1.23,0.19,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.775,2024-02-05 10:39:13.775000,0 days 00:00:00.775000,2,5,10,39,13,0,6
2482954,498_3,0.7778,4.04,11.85,-1.54,-18.32,3.76,2.07,-14.85,-5.42,10.1,2.16,0.35,-0.2,12.03,7.19,-2.01,3.96,1.16,-6.99,6.45,0.36,-5.73,-1.64,2.34,0.1,3930,498,3,,PitchingAssessment,L,2024-02-05 10:39:13,0.7778,2024-02-05 10:39:13.777800,0 days 00:00:00.777800,2,5,10,39,13,0,6
