velo_id,session_trial,time,elbow_velo_x,elbow_velo_y,elbow_velo_z,rear_hip_velo_x,rear_hip_velo_y,rear_hip_velo_z,rear_knee_velo_x,rear_knee_velo_y,rear_knee_velo_z,shoulder_velo_x,shoulder_velo_y,shoulder_velo_z,wrist_velo_x,wrist_velo_y,wrist_velo_z,pelvis_velo_x,pelvis_velo_y,pelvis_velo_z,glove_elbow_velo_x,glove_elbow_velo_y,glove_elbow_velo_z,lead_hip_velo_x,lead_hip_velo_y,lead_hip_velo_z,lead_knee_velo_x,lead_knee_velo_y,lead_knee_velo_z,glove_shoulder_velo_x,glove_shoulder_velo_y,glove_shoulder_velo_z,glove_wrist_velo_x,glove_wrist_velo_y,glove_wrist_velo_z,torso_velo_x,torso_velo_y,torso_velo_z,torso_pelvis_velo_x,torso_pelvis_velo_y,torso_pelvis_velo_z
2482463,498_2,1.4056,-84.45,47.56,-144.12,126.91,77.29,-113.14,62.32,23.01,-51.61,-138.32,-383.02,46.26,-22.38,-62.22,32.9,-44.99,28.91,65.41,-539.59,81.99,305.28,65.29,164.02,41.54,-195.93,53.05,-14.79,344.53,-151.49,434.57,-836.01,-111.7,-72.93,152.55,32.34,-38.46,124.95,-31.3,86.82
2482464,498_2,1.4083,-73.49,52.01,-156.25,131.07,69.35,-142.86,67.81,30.53,-67.83,-131.35,-379.96,48.32,-44.94,-91.52,49.35,-41.25,29.45,65.62,-586.94,47.86,242.82,67.75,162.51,70.09,-193.13,60.19,-17.3,366.46,-151.81,413.2,-878.99,-196.05,-111.28,164.98,35.14,-44.27,140.6,-28.21,92.4
2482465,498_2,1.4111,-64.09,54.08,-161.06,139.13,58.2,-172.37,74.62,38.82,-86.16,-125.51,-380.09,51.32,-58.41,-122.45,66.57,-39.96,34.19,67.63,-632.72,-0.32,132.19,68.51,164.29,93.3,-190.61,66.98,-19.73,387.4,-152.39,386.42,-872.34,-282.82,-150.39,177.23,36.85,-48.95,153.95,-30.84,96.87
2482466,498_2,1.4139,-58.11,53.31,-157.72,150.99,43.54,-198.24,81.86,45.89,-102.01,-121.77,-383.38,55.19,-63.8,-151.15,82.42,-42.21,42.58,71.52,-675.39,-54.77,0.15,67.91,168.99,108.38,-189.58,72.39,-21.77,407.39,-152.01,358.51,-818.63,-359.08,-184.84,188.68,37.59,-51.7,163.33,-38.73,100.12
2482467,498_2,1.4167,-56.08,48.77,-144.05,166.08,25.06,-218.15,88.73,49.9,-111.19,-120.27,-389.09,58.64,-62.27,-173.93,94.88,-48.88,53.73,76.82,-712.2,-108.19,-128.3,66.62,175.98,112.87,-191.31,75.39,-23.09,425.81,-149.74,333.61,-725.15,-413.07,-209.46,198.3,37.65,-51.91,166.81,-50.65,101.87
2482468,498_2,1.4194,-57.21,39.21,-116.86,183.33,2.75,-230.88,94.57,49.42,-110.5,-120.24,-395.88,59.36,-54.58,-187.69,102.31,-60.23,66.5,82.77,-739.69,-155.71,-235.79,65.2,184.41,105.27,-196.93,75.21,-23.4,441.34,-145.12,314.89,-603.22,-437.5,-220.88,204.82,37.36,-49.4,162.71,-64.91,101.96
2482469,498_2,1.4222,-59.84,23.59,-73.38,201.3,-22.76,-235.93,98.91,43.58,-98.16,-120.19,-402.03,54.73,-41.0,-190.14,103.49,-75.64,79.59,88.59,-754.53,-195.63,-314.93,63.88,193.16,85.68,-207.1,71.48,-22.57,452.21,-138.27,303.82,-466.99,-431.93,-218.81,207.16,37.02,-44.51,150.46,-79.67,100.56
2482470,498_2,1.425,-62.32,1.78,-13.31,218.29,-49.86,-233.25,101.52,32.24,-73.97,-118.39,-405.88,42.73,-22.01,-180.17,97.87,-93.47,91.56,93.72,-754.65,-228.79,-366.86,62.46,200.86,56.29,-221.67,64.4,-20.62,456.77,-129.74,300.02,-331.59,-402.85,-206.22,204.83,36.86,-38.02,131.14,-93.1,98.23
2482471,498_2,1.4278,-63.9,-24.82,59.44,232.46,-76.07,-223.04,102.32,15.97,-39.33,-113.6,-406.21,22.84,0.83,-158.4,85.8,-111.2,100.87,97.89,-739.87,-256.7,-397.2,60.5,205.91,21.42,-239.54,54.74,-17.79,453.85,-120.33,301.69,-210.83,-361.24,-188.35,198.29,36.97,-31.01,107.69,-103.51,95.84
2482472,498_2,1.4306,-65.37,-53.03,136.2,242.04,-98.28,-205.81,101.36,-3.98,2.94,-105.61,-402.62,-3.55,24.27,-127.47,68.73,-125.89,105.98,101.06,-711.82,-279.45,-411.45,57.67,206.82,-12.97,-258.7,43.71,-14.44,443.07,-110.73,306.2,-114.91,-318.66,-170.7,188.95,37.32,-24.53,84.51,-109.42,94.27
2482473,498_2,1.4333,-69.17,-78.39,204.83,245.48,-113.41,-182.64,98.72,-25.78,48.86,-95.42,-395.6,-33.43,43.54,-92.08,49.22,-134.77,105.54,103.24,-673.45,-294.57,-411.97,53.98,202.42,-40.38,-276.55,32.67,-11.05,424.82,-101.17,310.66,-48.88,-283.36,-157.06,178.9,37.71,-19.39,66.52,-109.73,94.15
2482474,498_2,1.4361,-78.83,-96.15,252.71,241.72,-119.2,-155.51,94.51,-47.26,93.81,-85.01,-386.35,-63.21,53.55,-58.35,30.59,-135.84,98.68,104.42,-628.16,-297.54,-397.7,49.85,192.3,-55.17,-290.48,22.81,-7.99,400.18,-91.2,312.29,-12.41,-258.02,-148.29,170.29,37.84,-16.04,57.88,-103.91,95.73
2482475,498_2,1.4389,-97.95,-102.64,270.31,230.5,-114.82,-127.39,88.78,-66.16,133.09,-76.64,-376.31,-89.88,50.53,-32.57,16.32,-128.4,85.31,104.6,-579.21,-283.92,-366.38,45.95,176.91,-53.82,-298.45,14.89,-5.52,370.79,-79.84,308.78,-0.87,-239.95,-142.45,164.74,37.27,-14.61,60.92,-92.29,98.91
2482476,498_2,1.4417,-128.98,-96.22,253.96,212.68,-101.24,-102.13,81.69,-80.43,162.53,-72.15,-366.77,-111.9,33.55,-19.66,9.09,-113.19,66.3,103.88,-529.34,-251.95,-317.66,42.92,157.57,-35.69,-299.52,9.13,-3.73,338.81,-65.93,298.75,-7.49,-223.1,-135.89,162.95,35.58,-15.04,75.57,-76.1,103.51
2482477,498_2,1.4444,-172.31,-77.73,206.84,190.32,-81.17,-83.94,73.51,-88.55,179.18,-72.33,-358.5,-129.32,5.02,-21.64,10.04,-92.28,43.41,102.7,-480.79,-204.15,-254.95,41.11,136.16,-3.13,-293.97,5.31,-2.54,306.76,-48.79,282.41,-25.86,-200.83,-124.77,164.67,32.52,-17.09,99.53,-57.39,109.39
2482478,498_2,1.4472,-225.88,-49.99,137.61,166.62,-58.54,-76.68,64.7,-89.83,181.71,-76.88,-351.73,-143.1,-30.14,-36.89,18.29,-68.61,19.02,101.87,-435.3,-147.13,-185.44,40.5,114.66,39.24,-283.16,2.94,-1.78,277.27,-28.82,261.85,-52.06,-168.28,-106.37,169.02,28.22,-20.38,129.05,-38.55,116.6
2482479,498_2,1.45,-285.5,-16.75,57.44,145.37,-37.61,-83.08,55.92,-84.43,170.65,-84.65,-346.3,-154.09,-66.18,-60.58,31.22,-45.42,-4.37,102.52,-394.14,-90.0,-118.22,40.86,94.7,85.65,-269.04,1.58,-1.34,252.63,-7.8,240.86,-85.8,-123.86,-79.88,174.98,23.27,-24.3,160.01,-21.75,125.3
2482480,498_2,1.4528,-345.79,18.57,-23.45,130.32,-22.07,-104.19,47.86,-73.39,148.22,-94.19,-341.93,-162.34,-98.44,-86.2,45.29,-25.64,-24.67,105.89,-358.18,-42.11,-62.13,41.92,77.17,130.45,-253.61,0.94,-1.16,234.36,11.46,223.78,-130.43,-69.57,-46.52,181.79,18.73,-27.95,188.91,-8.33,135.59
2482481,498_2,1.4555,-401.5,53.73,-98.25,124.24,-14.26,-139.06,41.06,-58.45,118.0,-104.34,-338.4,-167.15,-124.62,-107.52,57.14,-11.34,-40.65,112.97,-327.86,-11.51,-24.04,43.6,62.13,169.18,-238.51,0.94,-1.27,222.86,25.98,213.85,-191.69,-10.56,-9.32,189.04,15.9,-30.28,213.45,1.49,147.29
2482482,498_2,1.4583,-448.79,87.77,-164.09,128.26,-14.75,-184.78,35.78,-41.71,84.3,-114.51,-335.58,-167.84,-145.16,-120.28,64.47,-3.38,-52.06,124.11,-303.41,-4.1,-8.27,45.98,48.98,199.09,-224.78,1.58,-1.69,217.42,33.71,211.73,-275.6,46.11,27.7,196.57,15.98,-30.26,232.67,8.56,159.9
2482483,498_2,1.4611,-486.22,120.38,-220.75,141.47,-22.44,-236.89,31.9,-25.39,51.53,-124.85,-333.29,-164.71,-162.4,-122.73,66.4,-1.36,-59.52,138.85,-285.15,-23.51,-16.61,49.21,36.81,219.18,-212.91,2.71,-2.37,216.59,34.48,214.9,-385.62,93.32,60.57,204.18,19.75,-27.21,246.71,14.45,172.5
2482484,498_2,1.4639,-514.88,150.89,-268.35,161.12,-35.09,-290.08,29.05,-11.44,23.56,-136.01,-331.15,-159.65,-179.29,-115.4,63.23,-3.78,-64.16,155.88,-273.82,-70.84,-48.47,53.34,24.81,229.84,-203.03,3.96,-3.05,218.84,30.15,218.51,-519.79,125.88,86.69,211.48,27.34,-20.99,256.39,20.86,183.88
2482485,498_2,1.4667,-537.89,177.52,-305.58,183.37,-50.11,-339.13,26.78,-1.31,3.23,-148.86,-328.53,-155.96,-198.02,-100.26,55.95,-8.54,-67.2,173.3,-270.63,-144.17,-100.76,58.2,12.6,232.35,-195.05,4.65,-3.36,223.06,24.09,217.27,-668.26,142.34,105.86,217.84,38.21,-12.03,262.75,29.09,192.8
2482486,498_2,1.4694,-559.34,197.51,-329.41,204.28,-65.32,-379.83,24.8,4.25,-8.03,-164.08,-324.67,-157.34,-219.3,-80.26,45.92,-13.5,-69.55,189.11,-277.09,-237.85,-167.64,63.4,0.34,228.47,-188.85,4.02,-2.81,228.88,20.11,207.85,-811.86,145.79,120.66,222.62,51.28,-1.24,266.78,39.65,198.21
2482487,498_2,1.4722,-582.88,208.22,-336.61,220.77,-79.53,-409.64,23.18,5.24,-10.26,-181.9,-319.02,-166.67,-242.39,-59.32,34.8,-17.04,-71.63,201.64,-294.36,-342.61,-240.81,68.39,-11.32,220.05,-184.37,1.37,-0.97,236.42,21.25,190.43,-922.48,143.09,135.81,225.39,65.21,10.27,269.22,52.15,199.51
2482488,498_2,1.475,-610.63,208.59,-326.03,231.25,-92.78,-427.89,22.3,2.27,-4.76,-201.87,-311.5,-184.91,-265.71,-42.58,24.63,-18.36,-73.26,210.0,-322.56,-446.94,-310.75,72.52,-21.5,208.85,-181.69,-3.68,2.42,245.82,29.08,168.96,-966.17,142.66,156.25,226.09,78.69,21.5,270.46,65.45,196.66
2482489,498_2,1.4778,-642.54,200.28,-300.23,235.84,-106.15,-435.5,22.71,-3.61,6.39,-222.96,-302.79,-210.71,-287.5,-36.22,17.88,-17.6,-73.82,214.22,-360.13,-539.61,-368.77,75.11,-29.3,196.26,-181.1,-11.04,7.33,256.58,43.59,149.69,-909.72,151.32,184.65,224.97,90.65,31.82,270.48,77.88,190.21
2482490,498_2,1.4806,-676.29,187.52,-265.4,236.08,-121.37,-434.33,24.89,-11.31,20.98,-243.75,-294.24,-240.84,-306.26,-46.21,16.95,-15.62,-72.48,215.31,-403.7,-612.2,-408.96,75.44,-34.17,183.17,-183.13,-20.2,13.49,267.14,63.69,138.86,-730.16,171.63,219.54,222.4,100.36,41.12,268.87,87.62,181.14
2482491,498_2,1.4833,-707.93,175.72,-229.48,234.38,-140.13,-426.39,28.98,-19.91,37.2,-262.69,-287.73,-271.13,-320.72,-76.21,23.38,-13.66,-68.43,215.0,-448.35,-660.4,-429.11,72.73,-36.08,169.84,-188.47,-30.32,20.39,274.85,87.91,140.13,-425.07,201.13,255.12,218.73,107.48,49.85,265.0,93.02,170.69
2482492,498_2,1.4861,-732.88,169.4,-199.39,233.34,-163.52,-413.26,34.68,-28.89,53.96,-278.44,-285.2,-297.73,-329.72,-125.42,37.06,-12.84,-61.2,215.43,-488.31,-683.35,-430.1,66.28,-35.64,156.04,-197.73,-40.43,27.45,276.26,115.01,153.09,-19.46,233.57,283.43,214.19,111.98,58.9,258.41,92.98,160.11
2482493,498_2,1.4889,-747.08,170.47,-178.89,235.11,-191.53,-395.82,41.21,-38.04,70.81,-290.01,-288.38,-317.99,-332.14,-187.56,55.9,-13.74,-50.89,218.78,-517.89,-682.1,-414.54,55.5,-34.06,141.51,-211.12,-49.61,34.06,267.86,144.24,173.08,434.84,261.53,297.58,209.0,114.08,69.39,249.27,87.05,150.46
2482494,498_2,1.4917,-747.9,177.62,-167.73,241.01,-222.98,-374.43,47.56,-47.25,87.6,-296.84,-298.45,-330.94,-326.92,-251.83,76.17,-16.16,-38.22,226.93,-532.53,-658.24,-385.5,40.14,-32.96,126.44,-228.13,-57.11,39.69,246.89,175.18,192.72,869.36,278.59,294.31,203.53,114.1,82.44,238.69,75.61,142.58
2482495,498_2,1.4944,-734.64,187.1,-162.58,251.45,-255.83,-349.35,52.66,-56.28,103.88,-298.8,-315.94,-337.11,-313.36,-305.71,93.54,-19.19,-24.41,241.26,-529.79,-613.8,-346.01,20.34,-34.08,111.86,-247.42,-62.37,43.91,212.05,207.36,204.25,1216.3,280.12,274.26,198.42,112.5,98.95,228.77,59.69,137.01
2482496,498_2,1.4972,-708.43,194.63,-158.87,266.12,-287.75,-321.25,55.72,-64.47,118.51,-296.22,-340.76,-338.03,-291.37,-338.66,104.42,-21.53,-10.89,262.54,-510.08,-551.8,-299.21,-3.35,-38.9,99.6,-266.99,-64.97,46.32,163.94,239.87,201.96,1426.56,262.71,240.27,194.64,109.82,119.54,222.18,40.89,133.99
2482497,498_2,1.5,-671.83,197.44,-152.97,284.35,-316.86,-291.42,56.38,-70.76,129.63,-290.02,-372.27,-335.49,-261.74,-345.31,106.94,-21.99,1.06,290.98,-476.75,-476.69,-248.49,-29.98,-48.34,91.78,-284.6,-64.64,46.64,105.0,271.14,183.83,1481.53,223.91,195.45,193.28,106.79,144.57,221.52,21.09,133.48
2482498,498_2,1.5028,-628.23,195.88,-143.66,305.47,-342.26,-261.67,54.81,-73.86,134.93,-281.81,-409.41,-330.96,-226.12,-326.74,101.38,-19.93,10.69,326.25,-435.46,-393.85,-197.23,-58.37,-62.47,89.98,-298.36,-61.35,44.77,38.98,298.92,151.9,1394.57,163.37,142.72,195.35,104.37,174.22,228.49,2.26,135.13
2482499,498_2,1.5056,-581.41,193.32,-132.33,329.0,-364.21,-233.89,51.61,-72.63,132.4,-273.91,-450.83,-325.22,-186.62,-289.44,89.76,-15.53,17.79,367.57,-392.78,-308.42,-148.28,-87.17,-80.57,94.52,-307.05,-55.4,40.85,-29.75,320.64,111.62,1203.35,85.21,85.6,201.44,103.72,208.52,243.42,-13.62,138.29
2482500,498_2,1.5083,-535.2,194.61,-122.0,354.69,-383.82,-209.49,47.74,-66.45,120.97,-269.11,-494.97,-318.4,-145.1,-242.26,74.87,-9.74,22.7,413.65,-354.63,-224.56,-103.61,-114.92,-101.29,104.15,-310.41,-47.48,35.38,-97.05,333.82,70.41,957.46,-0.04,29.32,211.59,106.08,247.33,265.06,-24.75,142.11
2482501,498_2,1.5111,-493.41,203.52,-115.57,382.29,-402.48,-189.03,44.32,-55.52,101.08,-270.25,-540.01,-310.33,-102.45,-192.93,59.14,-4.01,26.01,462.73,-324.96,-145.65,-64.35,-140.14,-122.94,116.28,-308.93,-38.65,29.16,-159.5,336.7,36.02,706.15,-76.07,-19.31,225.19,112.46,290.13,290.91,-29.58,145.65
2482502,498_2,1.5139,-459.62,220.32,-114.23,411.27,-421.29,-172.14,42.51,-40.91,74.66,-279.47,-583.85,-301.02,-58.41,-145.42,43.9,0.2,28.29,512.52,-305.18,-75.21,-31.29,-161.4,-143.86,127.76,-303.57,-30.09,23.13,-214.54,328.72,14.98,489.27,-124.4,-53.2,241.11,123.43,335.73,317.82,-27.03,148.1
2482503,498_2,1.5167,-436.96,240.79,-116.82,440.45,-440.63,-157.79,43.27,-24.33,44.84,-297.52,-623.95,-291.1,-11.97,-99.61,29.19,1.87,30.0,560.31,-294.35,-17.5,-5.23,-177.62,-162.64,135.74,-295.5,-22.88,18.15,-260.13,311.02,11.32,331.89,-129.69,-66.98,257.87,138.82,382.02,342.65,-16.8,149.07
2482504,498_2,1.5194,-427.65,256.78,-120.15,467.77,-460.05,-144.86,47.23,-7.76,15.18,-323.28,-657.31,-281.93,37.64,-52.76,14.24,0.81,31.42,603.09,-289.95,23.04,13.05,-188.33,-178.2,138.36,-285.81,-17.74,14.84,-294.41,286.6,25.75,242.48,-84.63,-58.61,273.91,157.76,425.75,362.98,0.51,148.85
2482505,498_2,1.5222,-432.58,258.12,-120.01,490.28,-478.25,-132.64,54.48,6.97,-11.05,-353.65,-680.6,-275.46,90.09,-2.11,-1.82,-2.27,32.69,637.77,-288.86,43.62,23.22,-193.79,-189.84,135.03,-275.5,-14.96,13.47,-315.33,260.18,55.49,213.81,7.87,-29.97,287.78,178.74,462.66,377.43,23.35,148.39
2482506,498_2,1.525,-451.01,234.97,-112.34,504.46,-493.18,-121.13,64.55,18.53,-31.49,-384.02,-690.55,-273.67,143.4,53.11,-19.32,-5.76,33.8,661.39,-288.21,45.19,26.0,-194.93,-197.22,126.52,-265.34,-14.47,14.03,-320.81,237.61,94.76,226.28,135.52,13.89,298.28,200.0,488.02,385.83,49.57,149.13
2482507,498_2,1.5278,-480.52,180.49,-94.39,506.81,-502.26,-111.11,76.47,26.25,-45.01,-409.12,-684.59,-278.13,193.84,111.12,-37.84,-7.57,34.51,671.5,-286.09,33.53,23.39,-193.06,-200.33,114.7,-255.84,-15.91,16.29,-309.17,224.94,135.95,252.91,279.88,66.21,304.53,219.76,497.52,389.04,76.82,152.44
2482508,498_2,1.5306,-517.47,93.33,-65.63,494.57,-502.72,-103.76,89.0,30.1,-51.61,-424.18,-661.52,-289.55,235.97,168.52,-56.42,-5.46,34.31,666.46,-281.82,18.32,18.46,-189.4,-199.5,102.23,-247.08,-18.86,19.93,-279.84,227.31,171.17,265.41,420.49,120.22,305.92,236.56,488.35,388.59,103.03,159.07
2482509,498_2,1.5333,-557.39,-20.72,-28.24,466.59,-492.2,-100.22,100.94,30.52,-52.18,-425.92,-622.03,-307.7,263.07,221.82,-73.98,2.39,32.47,645.94,-276.04,10.36,14.41,-184.75,-195.37,92.13,-238.53,-22.92,24.72,-233.95,247.88,193.82,240.04,538.45,170.33,302.12,249.43,460.13,386.28,126.69,168.69
2482510,498_2,1.5361,-595.59,-148.83,13.08,423.8,-469.52,-101.07,111.42,28.23,-48.06,-413.19,-568.74,-331.67,268.22,268.56,-89.66,17.02,28.28,611.24,-270.56,18.0,13.68,-179.3,-188.8,87.13,-228.94,-27.87,30.51,-174.58,287.1,199.83,162.39,619.14,212.63,293.16,257.91,415.45,383.79,146.92,179.85
2482511,498_2,1.5389,-627.46,-273.72,52.27,369.34,-435.37,-105.8,120.09,23.9,-40.6,-387.05,-505.83,-360.36,246.22,307.63,-102.98,38.44,21.3,565.44,-267.93,44.27,17.07,-172.8,-180.73,89.24,-216.47,-33.57,37.21,-106.64,342.4,188.31,30.35,654.18,244.96,279.55,262.08,359.73,382.42,163.32,190.21
2482512,498_2,1.5417,-648.69,-378.12,83.68,308.08,-392.62,-112.74,127.11,18.04,-30.84,-350.36,-438.2,-392.9,195.88,338.65,-113.68,65.58,11.74,513.18,-270.87,86.38,23.67,-164.91,-172.01,99.31,-199.12,-39.86,44.68,-36.25,408.54,161.51,-144.91,643.17,266.57,262.3,262.51,300.47,382.94,175.83,197.09
2482513,498_2,1.5444,-655.46,-449.39,103.53,245.71,-346.07,-119.15,132.97,10.95,-19.38,-306.88,-370.57,-429.0,121.48,361.26,-121.56,96.57,0.56,460.09,-281.61,137.87,31.33,-155.63,-163.36,117.0,-175.26,-46.39,52.51,30.12,478.44,124.12,-339.67,594.93,277.67,242.93,260.21,245.97,385.6,184.55,198.09
2482514,498_2,1.5472,-644.73,-482.15,110.78,187.7,-301.5,-121.76,138.25,2.75,-6.57,-260.36,-306.61,-468.91,32.44,374.57,-126.31,129.08,-10.65,411.86,-301.33,192.65,37.59,-145.56,-155.37,140.93,-144.17,-52.49,59.9,86.64,544.48,82.1,-519.76,527.78,278.79,223.26,256.45,203.89,390.18,189.74,191.59
2482515,498_2,1.55,-614.55,-478.14,106.84,138.26,-264.36,-117.61,143.48,-6.37,7.27,-213.59,-248.56,-513.12,-59.07,376.93,-127.39,160.85,-19.96,373.3,-329.94,248.59,40.59,-135.94,-148.59,169.07,-106.34,-57.19,65.68,129.07,599.92,41.26,-643.36,467.85,269.78,205.13,252.61,179.86,396.22,191.79,177.11
2482516,498_2,1.5528,-564.48,-443.75,94.64,99.73,-238.55,-104.79,149.06,-15.94,21.44,-167.89,-197.15,-561.96,-141.49,366.1,-124.11,190.16,-25.57,347.54,-366.09,308.65,39.53,-128.36,-143.6,198.96,-63.35,-59.5,68.67,155.54,640.06,5.97,-663.86,445.06,248.79,190.15,249.87,176.61,403.29,191.19,155.37
2482517,498_2,1.5556,-495.8,-387.04,77.59,72.46,-225.73,-82.99,155.34,-25.09,34.72,-123.04,-151.94,-615.14,-206.86,339.72,-115.8,216.04,-26.19,335.78,-407.64,378.75,34.56,-124.35,-141.01,227.76,-17.5,-58.81,68.08,166.88,662.96,-21.68,-532.46,487.29,211.4,179.55,249.13,193.75,411.14,188.54,128.17
2482518,498_2,1.5583,-411.59,-315.69,58.76,55.25,-225.32,-53.44,162.7,-32.66,45.48,-77.73,-111.78,-671.52,-252.3,296.18,-102.08,238.23,-21.16,337.42,-452.12,463.64,26.38,-125.02,-141.4,252.21,28.69,-55.21,63.95,166.34,669.45,-42.09,-201.04,614.01,150.57,174.07,250.81,228.16,419.79,184.5,98.16
2482519,498_2,1.5611,-316.62,-236.74,40.49,46.02,-235.24,-18.57,171.63,-37.36,52.0,-30.33,-75.12,-729.06,-279.48,235.68,-83.21,256.88,-10.45,350.66,-497.16,562.8,15.86,-130.84,-145.21,268.53,72.84,-49.68,57.3,158.65,662.53,-57.63,373.55,830.66,57.99,174.05,254.95,275.06,429.32,179.71,68.4
2482520,498_2,1.5639,-216.97,-157.42,24.46,42.53,-252.83,18.66,182.62,-38.12,52.92,20.24,-40.35,-785.05,-292.93,161.17,-60.29,272.2,5.57,373.18,-540.7,668.35,3.88,-141.68,-152.63,272.64,112.78,-43.88,50.01,148.57,646.4,-71.52,1221.88,1124.57,-73.02,179.4,261.29,329.16,439.59,174.83,41.85
2482521,498_2,1.5667,-119.5,-85.94,11.76,42.82,-275.72,55.22,195.91,-34.27,47.55,73.89,-5.95,-836.5,-297.94,78.7,-35.31,284.18,26.36,402.65,-580.96,765.83,-8.53,-157.07,-163.57,260.87,146.46,-39.67,44.18,139.26,625.37,-86.47,2349.43,1463.23,-243.37,189.71,269.47,385.76,450.02,170.47,20.82
2482522,498_2,1.5694,-31.17,-30.95,3.01,45.41,-302.13,88.3,211.31,-25.58,35.87,129.13,29.38,-880.58,-299.1,-3.37,-10.84,292.54,51.23,436.96,-616.36,837.37,-20.11,-176.5,-177.7,231.03,171.83,-38.42,41.43,131.12,602.93,-103.47,3719.26,1796.08,-443.56,204.18,279.05,441.45,459.52,167.26,6.5
2482523,498_2,1.5722,41.73,0.88,-1.64,49.23,-330.66,115.31,228.02,-12.16,18.43,183.2,66.35,-915.16,-299.92,-76.15,10.5,296.91,79.28,474.13,-645.34,866.29,-29.38,-199.49,-194.6,183.69,186.89,-40.38,42.19,121.47,581.25,-121.13,5233.35,2061.9,-650.09,221.56,289.6,494.36,466.64,165.76,-1.45
2482524,498_2,1.575,94.28,8.26,-2.6,53.47,-359.82,134.04,244.73,5.63,-3.94,232.51,104.79,-939.13,-303.1,-132.51,26.69,297.05,109.22,512.16,-666.47,841.97,-34.98,-225.55,-213.89,122.89,189.98,-44.3,45.29,105.34,560.97,-135.79,6721.53,2202.55,-825.62,240.12,300.62,544.0,469.74,166.52,-4.85
2482525,498_2,1.5778,123.42,-2.27,-0.91,57.55,-387.63,142.84,259.84,27.34,-30.29,273.32,143.28,-952.5,-311.0,-168.88,36.76,293.04,139.3,548.89,-678.73,763.74,-36.23,-253.99,-235.31,56.01,180.19,-47.6,48.08,77.08,541.52,-142.42,7953.47,2181.17,-926.98,257.57,311.5,590.79,467.21,170.0,-6.73
2482526,498_2,1.5805,128.27,-16.93,1.89,61.09,-411.6,141.13,271.9,52.33,-59.61,302.39,179.24,-956.34,-325.46,-185.82,40.89,285.31,167.46,582.14,-681.89,642.55,-33.66,-283.71,-258.7,-7.52,157.77,-46.97,47.14,32.27,521.62,-136.02,8689.44,1997.14,-921.61,271.28,321.51,635.58,457.58,176.48,-10.59
2482527,498_2,1.5833,110.16,-18.54,4.12,63.9,-429.22,129.92,279.89,79.69,-90.66,317.55,209.33,-952.51,-346.98,-187.12,40.15,274.56,191.63,610.03,-676.61,499.1,-29.12,-313.27,-283.85,-58.39,124.3,-39.37,39.31,-30.91,499.96,-112.89,8764.03,1687.57,-805.33,278.52,329.9,679.17,439.61,185.94,-19.61
2482528,498_2,1.5861,72.32,7.62,4.39,65.92,-438.55,112.22,283.49,108.07,-121.85,318.05,230.29,-943.23,-373.8,-178.15,36.09,261.72,210.26,631.38,-664.12,358.25,-25.25,-340.98,-310.41,-89.62,82.7,-23.07,22.74,-111.28,475.82,-71.67,8158.89,1311.72,-607.38,276.94,336.05,722.04,412.47,198.01,-35.85
2482529,498_2,1.5889,19.41,68.51,2.03,67.04,-438.84,92.87,283.08,135.61,-151.12,304.63,239.94,-930.74,-401.45,-164.03,30.26,247.84,222.6,645.94,-645.47,241.16,-24.31,-365.33,-337.79,-98.27,36.79,1.68,-2.41,-205.21,449.45,-13.45,7011.6,928.24,-376.61,265.11,339.71,764.23,376.07,211.98,-59.79
2482530,498_2,1.5917,-43.23,160.65,-2.79,66.89,-430.74,77.85,279.57,160.13,-176.19,279.31,237.87,-916.98,-423.55,-148.31,23.89,234.21,228.9,654.41,-621.0,159.1,-27.01,-385.35,-365.16,-85.95,-9.15,32.59,-33.9,-307.71,422.0,58.6,5554.54,579.45,-159.99,242.82,341.04,805.37,331.34,226.89,-90.25
2482531,498_2,1.5944,-110.3,270.97,-9.23,64.63,-416.09,72.98,274.13,179.47,-194.88,244.99,225.88,-903.37,-433.35,-132.31,17.79,222.28,230.24,658.19,-590.19,111.42,-32.03,-400.84,-391.61,-58.06,-51.06,65.89,-67.96,-413.37,395.19,140.12,4031.09,287.43,11.78,211.35,340.69,844.72,280.52,241.68,-124.76
2482532,498_2,1.5972,-177.25,380.21,-16.23,59.03,-397.44,82.36,267.91,192.04,-205.66,204.87,207.81,-890.84,-425.71,-115.08,12.37,213.64,228.19,658.85,-552.02,87.92,-36.28,-412.36,-416.15,-22.15,-85.63,97.35,-100.34,-517.05,370.9,226.43,2636.63,58.22,126.76,173.2,339.69,881.28,226.98,255.39,-160.14
2482533,498_2,1.6,-240.72,467.57,-22.9,48.78,-377.32,107.14,261.87,197.22,-208.08,161.89,188.83,-879.86,-398.21,-93.74,7.69,209.66,224.36,657.64,-505.56,73.54,-35.88,-420.85,-437.88,14.05,-110.67,123.39,-127.4,-614.09,350.68,313.2,1496.39,-111.46,187.16,131.72,339.15,913.87,174.77,267.34,-193.28
2482534,498_2,1.6028,-298.78,514.86,-28.84,33.1,-357.71,144.98,256.67,195.62,-202.96,118.23,174.34,-870.67,-351.27,-64.16,3.65,211.12,219.99,655.09,-450.23,53.01,-27.16,-427.09,-455.98,44.41,-125.2,141.86,-146.97,-700.44,335.55,396.78,668.87,-228.17,203.01,90.35,339.99,941.29,127.69,277.21,-221.91
